threshold,fpr,tpr
inf,0.0,0.0
0.88398415,0.0,0.01282051282051282
0.87851566,0.0058823529411764705,0.01282051282051282
0.8639795,0.0058823529411764705,0.08974358974358974
0.8635452,0.011764705882352941,0.08974358974358974
0.85074925,0.011764705882352941,0.28205128205128205
0.8500298,0.01764705882352941,0.28205128205128205
0.8479302,0.01764705882352941,0.34615384615384615
0.84776205,0.023529411764705882,0.34615384615384615
0.842039,0.023529411764705882,0.41025641025641024
0.84027016,0.029411764705882353,0.41025641025641024
0.82974225,0.029411764705882353,0.5641025641025641
0.82913905,0.03529411764705882,0.5641025641025641
0.827475,0.03529411764705882,0.6025641025641025
0.82609123,0.041176470588235294,0.6025641025641025
0.821261,0.041176470588235294,0.6282051282051282
0.8202739,0.047058823529411764,0.6282051282051282
0.816889,0.047058823529411764,0.6538461538461539
0.81657934,0.052941176470588235,0.6538461538461539
0.8011586,0.052941176470588235,0.6923076923076923
0.7949169,0.06470588235294118,0.6923076923076923
0.769213,0.06470588235294118,0.7051282051282052
0.74953616,0.07647058823529412,0.7051282051282052
0.7324265,0.07647058823529412,0.717948717948718
0.729882,0.08235294117647059,0.717948717948718
0.7077252,0.08235294117647059,0.7435897435897436
0.7067342,0.08823529411764706,0.7435897435897436
0.68772465,0.08823529411764706,0.7564102564102564
0.6425609,0.1,0.7564102564102564
0.59407413,0.11764705882352941,0.7564102564102564
0.5887045,0.11764705882352941,0.782051282051282
0.4988159,0.13529411764705881,0.782051282051282
0.46405765,0.13529411764705881,0.7948717948717948
0.33370426,0.1588235294117647,0.7948717948717948
0.30376527,0.1588235294117647,0.8076923076923077
0.28220662,0.16470588235294117,0.8076923076923077
0.28099588,0.16470588235294117,0.8205128205128205
0.2725535,0.17647058823529413,0.8205128205128205
0.2621744,0.17647058823529413,0.8333333333333334
0.13262342,0.2411764705882353,0.8333333333333334
0.12859945,0.2411764705882353,0.8461538461538461
0.10373678,0.2529411764705882,0.8461538461538461
0.099773,0.2529411764705882,0.8589743589743589
0.09722408,0.25882352941176473,0.8589743589743589
0.09700282,0.25882352941176473,0.8717948717948718
0.08814199,0.27058823529411763,0.8717948717948718
0.07716773,0.27058823529411763,0.9102564102564102
0.056587435,0.35294117647058826,0.9102564102564102
0.0565063,0.35294117647058826,0.9230769230769231
0.05530068,0.36470588235294116,0.9230769230769231
0.05467039,0.36470588235294116,0.9358974358974359
0.044400495,0.43529411764705883,0.9358974358974359
0.044211436,0.43529411764705883,0.9487179487179487
0.042901106,0.45294117647058824,0.9487179487179487
0.04273512,0.45294117647058824,0.9615384615384616
0.03839469,0.5117647058823529,0.9615384615384616
0.037889365,0.5117647058823529,0.9743589743589743
0.037061762,0.5470588235294118,0.9743589743589743
0.03692972,0.5470588235294118,0.9871794871794872
0.01900888,0.9941176470588236,0.9871794871794872
0.017265668,0.9941176470588236,1.0
0.013135919,1.0,1.0
