threshold,fpr,tpr
inf,0.0,0.0
0.9414549,0.0,0.01282051282051282
0.9155132,0.0058823529411764705,0.01282051282051282
0.8991701,0.0058823529411764705,0.0641025641025641
0.895802,0.011764705882352941,0.0641025641025641
0.8951856,0.011764705882352941,0.08974358974358974
0.8855765,0.01764705882352941,0.08974358974358974
0.8699271,0.01764705882352941,0.16666666666666666
0.8672155,0.023529411764705882,0.16666666666666666
0.8630253,0.023529411764705882,0.1794871794871795
0.86091113,0.029411764705882353,0.1794871794871795
0.84256065,0.029411764705882353,0.3333333333333333
0.8417621,0.03529411764705882,0.3333333333333333
0.8368905,0.03529411764705882,0.3717948717948718
0.83459437,0.041176470588235294,0.3717948717948718
0.8273991,0.041176470588235294,0.3974358974358974
0.82288754,0.047058823529411764,0.3974358974358974
0.82245594,0.047058823529411764,0.41025641025641024
0.81769,0.052941176470588235,0.41025641025641024
0.80290544,0.052941176470588235,0.46153846153846156
0.8023147,0.058823529411764705,0.46153846153846156
0.801144,0.058823529411764705,0.47435897435897434
0.798544,0.06470588235294118,0.47435897435897434
0.7686945,0.06470588235294118,0.5641025641025641
0.7611229,0.07058823529411765,0.5641025641025641
0.7436687,0.07058823529411765,0.6410256410256411
0.73968637,0.07647058823529412,0.6410256410256411
0.73910016,0.07647058823529412,0.6538461538461539
0.73546267,0.08823529411764706,0.6538461538461539
0.71428484,0.08823529411764706,0.6794871794871795
0.70987254,0.09411764705882353,0.6794871794871795
0.70459455,0.09411764705882353,0.6923076923076923
0.6961075,0.11176470588235295,0.6923076923076923
0.6868524,0.11176470588235295,0.7051282051282052
0.6676841,0.1411764705882353,0.7051282051282052
0.6658603,0.1411764705882353,0.717948717948718
0.653624,0.14705882352941177,0.717948717948718
0.6517007,0.14705882352941177,0.7307692307692307
0.6504369,0.15294117647058825,0.7307692307692307
0.6338722,0.15294117647058825,0.7564102564102564
0.63313144,0.1588235294117647,0.7564102564102564
0.62040174,0.1588235294117647,0.7948717948717948
0.6132111,0.17058823529411765,0.7948717948717948
0.61196524,0.17058823529411765,0.8076923076923077
0.5156863,0.2,0.8076923076923077
0.5119755,0.2,0.8205128205128205
0.4906746,0.20588235294117646,0.8205128205128205
0.48458838,0.20588235294117646,0.8461538461538461
0.46539813,0.21764705882352942,0.8461538461538461
0.45546892,0.21764705882352942,0.8589743589743589
0.43508235,0.23529411764705882,0.8589743589743589
0.42792374,0.23529411764705882,0.8846153846153846
0.36969352,0.2647058823529412,0.8846153846153846
0.36554348,0.2647058823529412,0.8974358974358975
0.33427277,0.29411764705882354,0.8974358974358975
0.3313846,0.29411764705882354,0.9102564102564102
0.32899395,0.3058823529411765,0.9102564102564102
0.32183373,0.3058823529411765,0.9230769230769231
0.31430185,0.31176470588235294,0.9230769230769231
0.31115168,0.3235294117647059,0.9230769230769231
0.2700197,0.35294117647058826,0.9230769230769231
0.26607254,0.35294117647058826,0.9487179487179487
0.23154496,0.37058823529411766,0.9487179487179487
0.22470552,0.37058823529411766,0.9615384615384616
0.1433068,0.47058823529411764,0.9615384615384616
0.14059812,0.47058823529411764,0.9743589743589743
0.10296501,0.5176470588235295,0.9743589743589743
0.10159059,0.5176470588235295,0.9871794871794872
0.05637967,0.6352941176470588,0.9871794871794872
0.056123056,0.6352941176470588,1.0
0.01291895,1.0,1.0
