threshold,fpr,tpr
inf,0.0,0.0
0.99334186,0.0,0.015384615384615385
0.91197926,0.0,0.5384615384615384
0.9112246,0.00546448087431694,0.5384615384615384
0.78110546,0.00546448087431694,0.6461538461538462
0.7719803,0.01092896174863388,0.6461538461538462
0.5830146,0.01092896174863388,0.8
0.54571855,0.01639344262295082,0.8
0.49752036,0.01639344262295082,0.8461538461538461
0.46329662,0.02185792349726776,0.8461538461538461
0.43261182,0.02185792349726776,0.8769230769230769
0.20083874,0.07103825136612021,0.8769230769230769
0.15964928,0.07103825136612021,0.9076923076923077
0.10343937,0.09836065573770492,0.9076923076923077
0.066790566,0.09836065573770492,0.9384615384615385
0.038612515,0.14754098360655737,0.9384615384615385
0.03796526,0.14754098360655737,0.9538461538461539
0.030803991,0.17486338797814208,0.9538461538461539
0.029652668,0.17486338797814208,0.9692307692307692
0.022328496,0.25136612021857924,0.9692307692307692
0.022046257,0.25136612021857924,0.9846153846153847
0.011306215,0.46994535519125685,0.9846153846153847
0.011132602,0.46994535519125685,1.0
0.009061366,0.5683060109289617,1.0
0.00897422,0.5792349726775956,1.0
0.0001255664,1.0,1.0
