threshold,fpr,tpr
inf,0.0,0.0
0.91088086,0.0,0.08333333333333333
0.6169282,0.0,0.3333333333333333
0.5615918,0.00423728813559322,0.3333333333333333
0.37103197,0.00423728813559322,0.6666666666666666
0.12003092,0.025423728813559324,0.6666666666666666
0.1114854,0.03389830508474576,0.6666666666666666
0.10267597,0.03389830508474576,0.8333333333333334
0.021611478,0.1906779661016949,0.8333333333333334
0.021462535,0.1906779661016949,0.9166666666666666
0.014076261,0.4067796610169492,0.9166666666666666
0.013982899,0.4067796610169492,1.0
0.00094013405,1.0,1.0
